,y_test,y_pred,code_module,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,total_n_days,avg_total_sum_clicks,year,semester,overall_total_clicks
14205,1,1,3,0,4,2,4,0,1,70,0,21,1.856115107913669,2013,1,38.97841726618705
23142,0,0,5,0,5,0,1,0,0,60,0,83,3.554524361948956,2013,1,295.02552204176334
19544,0,1,4,1,6,2,8,0,0,60,0,38,3.4730538922155687,2014,1,131.9760479041916
156,1,0,0,0,7,0,2,0,0,60,0,106,3.1272229822161424,2013,1,331.4856361149111
6886,0,0,1,0,6,1,3,0,0,120,0,28,4.172774869109948,2014,1,116.83769633507855
10386,1,1,2,0,2,0,6,0,0,120,0,25,4.11,2014,1,102.75000000000001
6317,0,0,1,1,3,2,3,1,0,60,0,131,4.918450560652396,2014,1,644.3170234454639
25461,1,1,5,1,7,2,4,0,0,60,0,1,1.5,2014,1,1.5
13151,1,1,3,0,8,0,9,0,0,60,0,34,1.834862385321101,2013,1,62.38532110091744
21783,1,0,5,0,10,1,3,1,0,120,0,48,5.506769825918762,2013,1,264.32495164410057
5157,1,1,1,0,11,0,2,0,0,60,1,18,2.1264367816091956,2014,0,38.27586206896552
12510,1,1,3,1,9,2,5,1,1,60,0,2,2.0,2013,0,4.0
11039,0,0,2,1,11,0,9,0,0,120,0,108,3.6954674220963173,2014,1,399.1104815864023
25950,0,0,5,0,6,0,4,0,0,120,0,116,3.327683615819209,2014,1,386.0112994350282
21753,1,1,5,0,0,2,3,0,1,120,0,8,4.023255813953488,2013,1,32.18604651162791
20528,0,0,5,1,3,1,6,1,0,60,0,117,4.051310043668122,2013,0,474.0032751091703
28343,1,1,6,1,5,2,0,0,0,30,0,15,1.9701492537313432,2014,0,29.55223880597015
15663,1,0,3,0,12,1,6,0,0,120,0,116,2.4221251819505096,2014,1,280.9665211062591
1830,1,0,1,0,0,2,8,0,0,60,0,45,3.1914893617021276,2013,0,143.61702127659575
24667,1,1,5,1,9,0,3,1,0,60,0,35,3.971518987341772,2014,0,139.00316455696202
5766,0,0,1,0,0,2,2,0,0,60,0,49,3.2857142857142856,2014,1,161.0
27304,0,0,6,0,9,2,6,0,0,30,0,51,3.4864864864864864,2013,1,177.8108108108108
10653,1,1,2,1,1,0,5,0,0,30,0,16,4.25,2014,1,68.0
13605,1,1,3,1,5,0,0,0,0,60,0,30,2.7261146496815285,2013,1,81.78343949044586
18204,1,1,4,1,8,0,1,0,0,60,0,6,4.630434782608695,2014,0,27.782608695652172
21624,1,1,5,1,5,0,6,0,1,120,0,10,2.0,2013,1,20.0
17850,0,0,4,1,11,1,9,0,0,60,0,100,4.056179775280899,2013,1,405.6179775280899
13713,1,1,3,1,6,0,2,0,0,60,0,18,3.6013986013986012,2013,1,64.82517482517483
19663,0,0,4,1,10,1,6,0,0,60,0,53,3.388888888888889,2014,1,179.61111111111111
24678,1,1,5,0,6,4,6,1,2,90,0,42,3.9317073170731707,2014,0,165.13170731707316
188,1,0,0,1,11,0,7,0,0,120,0,44,2.1736526946107784,2013,1,95.64071856287424
13357,1,0,3,1,3,0,3,0,0,150,0,55,2.0348258706467663,2013,1,111.91542288557216
14726,0,0,3,1,5,2,1,0,0,60,0,168,2.3435028248587573,2014,0,393.7084745762712
13062,1,0,3,1,6,2,2,0,0,60,0,59,2.562937062937063,2013,1,151.21328671328672
12635,1,1,3,1,4,2,1,0,1,60,1,5,3.2241379310344827,2013,1,16.120689655172413
596,1,0,0,0,6,1,1,0,0,120,0,66,2.145320197044335,2014,1,141.59113300492612
3390,0,1,1,0,8,0,5,0,0,60,0,17,1.9444444444444444,2013,1,33.05555555555556
13116,1,1,3,1,4,0,4,0,1,120,0,12,2.240740740740741,2013,1,26.888888888888893
9195,1,1,2,1,7,0,6,0,1,60,1,3,1.7692307692307692,2014,1,5.3076923076923075
14663,1,1,3,1,6,1,9,0,0,120,0,30,3.576642335766423,2014,0,107.2992700729927
708,0,0,0,0,7,0,8,0,0,60,0,46,2.4097222222222223,2014,1,110.84722222222223
25181,0,0,5,0,1,2,9,0,0,60,0,183,4.066974595842956,2014,1,744.2563510392611
21163,0,0,5,1,7,2,6,1,0,60,0,82,3.9719512195121953,2013,0,325.7
21668,1,1,5,1,6,2,3,0,2,60,0,2,1.5,2013,1,3.0
17742,0,0,4,1,1,0,3,1,0,60,0,45,5.301980198019802,2013,1,238.58910891089107
19267,1,1,4,1,4,0,0,0,0,120,0,1,4.833333333333333,2014,1,4.833333333333333
13477,1,1,3,1,1,0,4,1,0,120,1,14,2.619565217391304,2013,1,36.67391304347826
28825,0,0,6,0,7,0,4,1,0,30,0,85,3.3738317757009346,2014,1,286.77570093457945
3429,1,1,1,0,6,1,6,1,0,60,0,21,2.8547008547008548,2013,1,59.94871794871795
26490,1,1,5,1,5,1,0,0,0,60,0,17,4.161016949152542,2014,1,70.73728813559322
25240,1,0,5,0,8,1,7,0,1,60,0,48,2.542372881355932,2014,1,122.03389830508473
20367,0,0,5,1,9,0,7,0,0,180,0,58,4.2631578947368425,2013,0,247.26315789473688
25200,1,1,5,1,1,2,2,1,1,120,1,53,3.56282722513089,2014,1,188.82984293193715
22227,1,1,5,1,3,0,7,1,0,90,0,23,2.876777251184834,2013,1,66.16587677725119
19466,0,0,4,1,6,1,3,0,0,30,0,38,4.445714285714286,2014,1,168.93714285714285
11425,1,1,3,1,5,2,3,0,1,180,0,1,2.1666666666666665,2013,0,2.1666666666666665
15622,1,1,3,0,8,2,3,0,0,120,0,15,1.6808510638297873,2014,1,25.21276595744681
12900,1,1,3,1,8,0,9,0,0,120,0,32,2.2795698924731185,2013,1,72.94623655913979
2528,0,1,1,0,7,2,6,0,0,60,1,8,2.0,2013,1,16.0
3768,0,0,1,0,2,2,2,0,0,60,0,66,2.1739130434782608,2013,1,143.47826086956522
1307,0,0,1,0,8,2,3,0,0,60,0,206,6.138613861386139,2013,0,1264.5544554455446
9405,1,1,2,0,1,2,3,1,1,60,1,6,2.975,2014,1,17.85
25871,1,1,5,0,7,0,8,0,0,60,0,17,5.173410404624278,2014,1,87.94797687861272
16568,0,0,3,1,7,0,9,0,0,120,0,152,2.2319034852546915,2014,1,339.2493297587131
27736,0,0,6,0,1,2,6,0,0,30,1,54,3.5742574257425743,2013,1,193.00990099009903
26653,0,0,5,1,8,2,5,0,0,60,0,86,5.272289156626506,2014,1,453.41686746987955
154,1,1,0,0,3,0,5,0,0,150,0,27,2.721311475409836,2013,1,73.47540983606557
26298,0,0,5,1,8,2,4,0,0,60,0,175,4.7495711835334475,2014,1,831.1749571183533
10684,1,1,2,1,10,1,7,0,0,60,0,3,1.75,2014,1,5.25
18108,0,0,4,0,8,1,2,0,0,135,0,116,3.177993527508091,2014,0,368.6472491909385
27319,0,0,6,0,9,2,8,0,0,30,0,34,3.5095541401273884,2013,1,119.32484076433121
17169,0,0,4,1,8,2,8,0,0,60,0,112,6.082039911308204,2013,1,681.1884700665189
8209,1,1,2,1,6,1,8,0,0,90,0,23,4.8106060606060606,2014,0,110.64393939393939
7857,1,1,2,1,8,2,1,0,0,60,0,12,1.9487179487179487,2014,0,23.384615384615383
18986,0,0,4,0,2,2,2,0,0,120,0,70,3.2110817941952505,2014,1,224.77572559366754
5559,0,0,1,0,0,0,4,0,0,60,0,62,3.4865671641791045,2014,1,216.16716417910447
17474,0,1,4,0,8,0,3,0,0,60,0,30,4.130769230769231,2013,1,123.92307692307693
25368,1,1,5,0,12,2,0,0,1,180,0,22,6.056,2014,1,133.232
5482,1,1,1,0,9,2,1,1,0,60,0,5,2.1,2014,1,10.5
28484,0,0,6,0,1,0,1,1,0,30,0,72,3.6358024691358026,2014,0,261.77777777777777
27843,0,1,6,0,1,0,1,0,1,60,0,34,2.7962962962962963,2014,0,95.07407407407408
26517,1,1,5,1,6,0,4,1,0,180,0,1,1.0,2014,1,1.0
16237,1,1,3,1,9,0,3,0,0,60,0,17,3.066666666666667,2014,1,52.13333333333334
6855,0,0,1,0,0,0,7,0,0,60,1,60,3.4046822742474916,2014,1,204.2809364548495
12428,0,0,3,1,6,1,3,1,0,160,0,66,1.9848484848484849,2013,0,131.0
12438,1,1,3,1,11,2,2,1,1,180,0,9,2.8290598290598292,2013,0,25.461538461538463
25716,0,0,5,1,1,0,6,0,0,60,0,54,4.922077922077922,2014,1,265.7922077922078
26442,0,0,5,0,9,2,3,1,0,120,0,162,3.9726636999364273,2014,1,643.5715193897013
5299,0,1,1,0,10,2,0,0,0,60,0,11,2.323943661971831,2014,0,25.56338028169014
304,0,0,0,0,3,2,7,1,0,60,0,70,4.470833333333333,2013,1,312.9583333333333
17401,0,0,4,1,6,2,5,0,0,90,0,80,3.594433399602386,2013,1,287.55467196819086
13285,0,0,3,1,3,0,9,0,0,90,0,195,2.447939262472885,2013,1,477.34815618221256
1597,1,1,1,0,11,0,0,0,0,60,0,1,2.75,2013,0,2.75
11812,1,1,3,1,6,2,9,1,0,90,0,2,1.3333333333333333,2013,0,2.6666666666666665
18716,0,0,4,1,8,0,7,0,0,150,0,82,3.1361867704280155,2014,1,257.16731517509726
15747,0,0,3,1,9,0,5,0,0,60,0,175,1.751207729468599,2014,1,306.46135265700485
4841,0,0,1,0,4,2,1,1,0,60,0,223,6.487332339791356,2014,0,1446.6751117734725
11533,1,1,3,0,0,0,7,1,1,180,0,20,1.9827586206896552,2013,0,39.6551724137931
26404,1,1,5,1,5,0,5,0,0,120,0,7,1.837837837837838,2014,1,12.864864864864865
11595,0,0,3,0,12,0,5,1,0,60,0,115,2.6784,2013,0,308.01599999999996
10203,0,1,2,1,8,0,9,0,0,30,0,27,3.425925925925926,2014,1,92.5
21876,0,0,5,1,6,1,1,0,0,90,0,70,3.134502923976608,2013,1,219.41520467836256
6743,0,0,1,0,6,2,6,1,0,60,0,73,3.8258426966292136,2014,1,279.2865168539326
23291,0,0,5,1,5,2,6,0,0,60,0,97,3.0024271844660193,2013,1,291.2354368932039
22662,1,1,5,1,1,2,1,0,0,120,0,38,3.505703422053232,2013,1,133.2167300380228
18489,1,1,4,0,3,2,1,0,0,120,0,2,2.0,2014,0,4.0
2503,1,1,1,0,1,2,2,0,0,60,0,2,3.0,2013,1,6.0
292,0,0,0,0,1,0,2,0,0,60,0,118,2.7003205128205128,2013,1,318.6378205128205
13658,1,1,3,0,12,0,0,0,0,90,0,17,2.141304347826087,2013,1,36.40217391304348
22383,0,0,5,1,9,0,6,0,0,60,1,97,4.256064690026954,2013,1,412.8382749326145
27067,1,0,6,0,5,2,3,1,0,30,1,63,2.946524064171123,2013,1,185.63101604278074
14019,0,0,3,0,3,1,2,0,0,90,1,115,2.315181518151815,2013,1,266.24587458745873
20682,1,0,5,1,12,0,6,0,0,60,0,78,5.2373371924746746,2013,0,408.5123010130246
27041,1,1,6,0,8,2,5,0,0,30,0,3,2.090909090909091,2013,1,6.2727272727272725
24465,1,1,5,1,9,0,2,0,0,60,1,23,7.3681592039801,2014,0,169.4676616915423
23149,1,1,5,1,3,2,8,1,0,60,0,5,2.7222222222222223,2013,1,13.61111111111111
4282,1,1,1,0,6,1,7,1,0,60,0,22,2.73109243697479,2014,0,60.08403361344538
13501,1,1,3,1,7,0,7,0,0,120,0,34,2.5789473684210527,2013,1,87.6842105263158
21514,1,0,5,1,8,1,9,2,1,60,0,80,4.7682215743440235,2013,1,381.4577259475219
22244,1,1,5,1,8,2,9,0,0,180,0,35,3.127906976744186,2013,1,109.4767441860465
5451,0,0,1,0,10,2,0,0,2,60,0,56,3.788,2014,1,212.128
532,0,0,0,1,6,1,1,0,0,60,0,125,4.8764415156507415,2014,1,609.5551894563426
18107,1,1,4,1,3,2,2,0,0,60,0,2,3.25,2014,0,6.5
14025,0,1,3,1,0,0,7,0,0,60,0,26,2.0773809523809526,2013,1,54.011904761904766
16688,0,0,3,1,7,1,7,2,0,60,0,144,2.4484181568088035,2014,1,352.5722145804677
28907,0,0,6,0,7,0,8,0,0,30,0,39,4.301255230125523,2014,1,167.74895397489541
16619,1,1,3,0,5,1,2,1,0,60,0,42,2.5845410628019323,2014,1,108.55072463768116
14862,0,0,3,0,12,2,0,0,0,120,0,80,2.036529680365297,2014,0,162.92237442922374
8072,0,0,2,1,1,0,2,0,0,120,0,87,3.2588652482269502,2014,0,283.52127659574467
22184,0,0,5,1,7,0,5,0,0,60,0,45,4.805907172995781,2013,1,216.26582278481013
23903,1,1,5,1,2,2,9,0,1,120,0,4,2.409090909090909,2014,0,9.636363636363637
1677,0,1,1,0,11,0,0,0,0,60,0,19,2.783132530120482,2013,0,52.87951807228916
20586,1,0,5,1,2,2,5,0,0,60,0,68,3.7850467289719627,2013,0,257.38317757009344
16127,0,0,3,0,8,2,6,1,0,90,0,163,2.972819216182048,2014,1,484.56953223767385
14234,0,0,3,1,6,0,1,1,1,60,1,115,3.0486656200941917,2013,1,350.596546310832
28232,0,0,6,1,11,0,3,0,0,90,0,42,2.7857142857142856,2014,0,117.0
6085,1,1,1,1,8,0,8,1,0,60,0,10,2.595744680851064,2014,1,25.95744680851064
18054,0,0,4,1,9,0,9,0,0,30,0,106,3.8279932546374367,2014,0,405.76728499156826
12387,0,0,3,1,0,2,2,0,0,60,0,66,2.3095238095238093,2013,0,152.42857142857142
4239,0,0,1,0,9,0,8,0,0,60,0,56,2.412451361867704,2014,0,135.09727626459144
689,0,0,0,1,6,1,4,0,0,60,0,36,4.3609467455621305,2014,1,156.9940828402367
19809,0,0,5,1,0,1,4,1,0,60,0,86,4.661406025824964,2013,0,400.8809182209469
298,1,0,0,1,12,2,2,1,0,60,0,107,3.501930501930502,2013,1,374.7065637065637
1832,0,0,1,0,12,2,0,0,0,60,0,221,3.9205357142857142,2013,0,866.4383928571428
1795,0,1,1,0,9,0,8,0,0,60,0,17,3.5934959349593494,2013,0,61.08943089430894
26178,1,0,5,1,11,2,9,0,0,60,0,55,4.131474103585657,2014,1,227.23107569721114
9451,0,0,2,1,3,0,3,1,0,30,0,122,3.215481171548117,2014,1,392.2887029288703
18639,1,0,4,1,3,0,8,1,0,60,0,57,3.806201550387597,2014,0,216.95348837209303
28833,1,1,6,0,3,2,1,0,0,60,0,5,2.3513513513513513,2014,1,11.756756756756756
18890,0,0,4,1,0,2,8,0,0,60,0,138,3.6316472114137484,2014,1,501.16731517509726
25345,1,1,5,1,7,2,2,0,0,120,1,14,4.96078431372549,2014,1,69.45098039215686
23891,1,1,5,1,6,1,0,0,1,180,0,62,2.807142857142857,2014,0,174.04285714285714
22879,1,1,5,1,8,2,2,0,0,120,0,9,3.2291666666666665,2013,1,29.0625
3718,0,1,1,0,10,1,1,1,0,120,0,22,2.0709677419354837,2013,1,45.56129032258064
20317,0,0,5,0,3,2,5,0,1,180,0,60,5.037974683544304,2013,0,302.27848101265823
15921,1,1,3,0,6,1,6,0,1,120,0,5,3.3076923076923075,2014,1,16.538461538461537
10937,1,1,2,1,8,0,6,0,0,90,0,4,5.25,2014,1,21.0
7138,1,1,1,0,6,0,6,1,0,120,0,12,2.8421052631578947,2014,1,34.10526315789474
16562,0,1,3,1,10,2,2,0,0,150,0,71,1.4136807817589576,2014,1,100.37133550488599
21805,1,1,5,1,5,2,3,0,1,60,0,20,4.610810810810811,2013,1,92.21621621621622
27166,0,1,6,1,8,2,8,0,0,30,0,14,4.977011494252873,2013,1,69.67816091954023
9795,0,0,2,1,5,0,9,0,0,60,0,155,2.433127572016461,2014,1,377.1347736625515
14590,1,1,3,1,0,0,5,0,1,60,1,32,2.1445086705202314,2014,0,68.6242774566474
6334,0,0,1,0,10,0,9,0,0,120,0,33,2.6685082872928176,2014,1,88.06077348066299
15718,0,0,3,1,0,2,9,0,0,150,0,93,1.7387640449438202,2014,1,161.70505617977528
15403,1,0,3,0,2,2,4,0,0,60,0,80,3.4549356223175964,2014,0,276.3948497854077
24582,0,0,5,1,3,0,3,1,0,120,0,58,4.033854166666667,2014,0,233.96354166666669
5802,1,1,1,0,6,2,1,0,2,120,1,2,2.6666666666666665,2014,1,5.333333333333333
26102,0,0,5,1,5,1,0,0,0,90,0,166,5.461115475255302,2014,1,906.5451688923802
656,0,0,0,0,7,0,4,1,0,60,0,105,3.0455212922173276,2014,1,319.7797356828194
6457,0,0,1,1,6,1,5,0,0,60,0,56,2.9956521739130433,2014,1,167.75652173913042
16253,1,1,3,1,0,1,8,0,0,120,0,16,2.4642857142857144,2014,1,39.42857142857143
9708,0,0,2,1,10,1,7,1,0,120,0,69,2.9069767441860463,2014,1,200.5813953488372
23290,0,0,5,1,5,2,0,0,0,60,1,169,4.104591836734694,2013,1,693.6760204081633
8002,1,0,2,1,11,0,4,0,0,60,0,46,3.6352201257861636,2014,0,167.22012578616352
22868,0,0,5,1,6,2,4,0,0,60,0,93,5.286415711947627,2013,1,491.6366612111293
21081,1,1,5,1,1,0,1,1,0,60,0,2,1.9166666666666667,2013,0,3.8333333333333335
13805,1,0,3,1,9,0,9,0,0,120,0,52,2.537974683544304,2013,1,131.97468354430382
21130,1,0,5,1,8,2,6,1,0,60,0,57,3.6347305389221556,2013,0,207.17964071856287
4531,1,1,1,1,3,2,4,0,0,60,0,21,3.1153846153846154,2014,0,65.42307692307692
7954,1,1,2,1,6,0,2,0,0,60,0,10,2.9661016949152543,2014,0,29.661016949152543
1645,1,1,1,0,11,2,0,0,0,60,0,2,1.8461538461538463,2013,0,3.6923076923076925
10239,1,1,2,1,1,0,1,0,0,120,0,31,3.588235294117647,2014,1,111.23529411764706
3803,0,0,1,0,2,2,3,1,0,60,0,108,1.7351351351351352,2013,1,187.3945945945946
934,0,0,1,0,6,1,1,0,0,120,0,95,2.163895486935867,2013,0,205.57007125890735
18090,1,1,4,1,6,2,4,1,1,135,0,34,4.552631578947368,2014,0,154.78947368421052
8172,0,0,2,1,0,0,9,0,0,120,0,55,4.851145038167939,2014,0,266.81297709923666
21393,0,0,5,1,4,2,2,0,0,60,0,60,4.487623762376238,2013,1,269.25742574257424
3443,1,1,1,0,10,2,0,1,0,60,0,30,3.874493927125506,2013,1,116.23481781376518
21935,0,0,5,1,8,2,6,0,0,90,0,162,4.255693581780538,2013,1,689.4223602484473
21661,1,1,5,1,10,2,4,0,1,120,0,22,3.3251533742331287,2013,1,73.15337423312883
7509,0,0,2,1,5,2,2,1,0,90,0,134,7.1980676328502415,2014,0,964.5410628019324
25228,1,1,5,1,2,0,9,0,1,120,0,3,2.3333333333333335,2014,1,7.0
5217,0,0,1,0,1,0,0,1,0,120,0,67,2.893617021276596,2014,0,193.87234042553192
14627,1,1,3,0,3,2,1,0,2,90,0,16,2.369565217391304,2014,0,37.91304347826087
4751,0,0,1,0,3,1,2,0,0,90,0,42,3.9799196787148596,2014,0,167.1566265060241
5729,1,1,1,0,2,1,0,0,1,60,0,12,2.3488372093023258,2014,1,28.186046511627907
7636,1,1,2,1,3,2,2,0,0,90,0,1,4.0,2014,0,4.0
19260,0,0,4,1,6,1,3,0,0,30,0,103,3.6530054644808745,2014,1,376.25956284153006
15366,1,1,3,0,1,2,1,1,1,120,0,34,3.629370629370629,2014,0,123.39860139860139
23888,1,1,5,0,1,0,9,0,0,60,0,33,3.801302931596091,2014,0,125.44299674267101
11850,1,1,3,1,9,0,5,2,0,90,0,9,3.2280701754385963,2013,0,29.052631578947366
17435,0,1,4,1,11,2,2,0,0,90,0,34,5.605911330049261,2013,1,190.60098522167488
28494,0,0,6,1,0,1,5,1,0,30,0,66,2.386138613861386,2014,0,157.4851485148515
16738,1,1,3,1,7,2,4,0,0,60,0,1,1.0,2014,1,1.0
8789,0,1,2,0,9,0,4,0,0,60,1,28,3.736842105263158,2014,0,104.63157894736842
1071,0,1,1,0,10,0,2,0,0,60,0,23,2.5785123966942147,2013,0,59.30578512396694
26721,0,0,5,1,2,1,7,1,0,90,0,182,4.3119266055045875,2014,1,784.7706422018349
15666,0,0,3,1,11,1,2,1,0,60,0,128,1.881188118811881,2014,1,240.79207920792078
514,1,1,0,0,12,0,3,0,0,120,0,6,2.90625,2014,1,17.4375
26020,0,0,5,1,5,2,0,0,0,60,0,188,4.347245409015025,2014,1,817.2821368948248
11802,1,1,3,1,5,2,1,0,1,180,1,65,3.2638580931263856,2013,0,212.15077605321505
1876,0,0,1,0,9,2,5,0,0,60,0,89,2.878531073446328,2013,0,256.18926553672316
22055,0,0,5,0,11,0,1,0,0,60,0,107,4.952443857331572,2013,1,529.9114927344782
24018,0,0,5,1,8,0,9,1,0,120,0,61,3.5804749340369395,2014,0,218.4089709762533
6600,1,1,1,0,12,2,0,0,0,60,0,11,2.2794117647058822,2014,1,25.073529411764703
1969,1,1,1,0,0,2,2,0,0,60,0,20,1.9154929577464788,2013,0,38.309859154929576
5091,1,1,1,0,7,0,3,0,0,60,0,3,2.142857142857143,2014,0,6.428571428571429
25805,0,0,5,1,8,0,4,0,0,120,0,82,7.031971580817052,2014,1,576.6216696269983
7036,0,0,1,1,7,0,9,0,0,60,0,41,2.6306818181818183,2014,1,107.85795454545455
8744,1,0,2,1,8,2,8,0,0,60,0,110,7.551341350601295,2014,0,830.6475485661425
17530,1,1,4,1,5,1,0,0,0,60,0,8,2.4444444444444446,2013,1,19.555555555555557
2725,0,0,1,0,9,0,2,0,1,120,1,112,2.9847908745247147,2013,1,334.296577946768
14032,0,0,3,1,6,1,7,0,0,60,0,72,2.5172413793103448,2013,1,181.24137931034483
6873,1,1,1,0,3,1,4,0,0,120,0,19,2.3821138211382116,2014,1,45.26016260162602
11885,1,0,3,0,8,0,8,0,0,120,0,47,2.451476793248945,2013,0,115.21940928270043
20139,1,1,5,1,3,0,0,0,1,180,0,24,5.163265306122449,2013,0,123.91836734693878
17626,0,0,4,1,1,1,7,0,0,60,0,126,4.311897106109325,2013,1,543.299035369775
20519,0,0,5,1,7,0,6,0,0,90,0,144,5.076326002587322,2013,0,730.9909443725744
23794,1,1,5,1,3,2,2,1,0,60,0,2,3.6666666666666665,2014,0,7.333333333333333
15606,0,1,3,1,5,0,0,0,1,60,0,33,1.9772727272727273,2014,1,65.25
22273,0,0,5,0,12,2,7,0,0,60,0,145,4.395328719723183,2013,1,637.3226643598616
3452,0,0,1,0,12,0,5,1,0,120,0,102,2.5805739514348787,2013,1,263.21854304635764
6674,0,0,1,0,6,1,2,1,0,180,0,36,4.617511520737327,2014,1,166.23041474654377
21386,0,0,5,1,6,1,3,0,0,60,0,62,3.8011527377521612,2013,1,235.671469740634
8592,1,1,2,0,6,1,1,0,0,90,0,26,2.171171171171171,2014,0,56.450450450450454
10396,1,0,2,1,9,1,3,0,0,30,0,44,4.104602510460251,2014,1,180.60251046025104
15792,1,1,3,1,3,2,4,0,1,120,0,13,3.272727272727273,2014,1,42.54545454545455
4829,1,0,1,0,11,0,2,0,0,60,1,38,2.8142857142857145,2014,0,106.94285714285715
18743,0,1,4,1,6,0,9,0,0,30,0,22,4.186206896551724,2014,1,92.09655172413792
15064,1,0,3,0,4,0,6,0,0,60,0,111,2.781150159744409,2014,0,308.7076677316294
19234,0,0,4,1,9,2,4,0,0,60,0,148,4.5646258503401365,2014,1,675.5646258503402
8932,0,0,2,1,6,1,7,1,0,120,0,74,2.491279069767442,2014,0,184.3546511627907
9499,0,0,2,0,9,0,5,0,0,120,0,82,3.7995391705069124,2014,1,311.5622119815668
12273,0,0,3,1,8,0,8,0,0,60,0,126,2.1856392294220663,2013,0,275.39054290718036
21741,1,1,5,1,7,2,3,0,0,180,1,5,2.8125,2013,1,14.0625
2837,1,1,1,0,3,0,2,0,0,60,0,2,2.2,2013,1,4.4
605,1,0,0,0,0,1,7,1,0,180,0,81,4.136476426799008,2014,1,335.05459057071965
27437,0,1,6,0,0,2,5,1,0,30,0,14,2.927710843373494,2013,1,40.98795180722892
21356,1,1,5,1,3,2,4,0,1,90,0,17,5.1015625,2013,1,86.7265625
5780,0,0,1,0,7,1,8,1,0,120,0,102,3.5992063492063493,2014,1,367.11904761904765
11304,1,1,2,0,11,0,4,0,1,60,0,8,3.607142857142857,2014,1,28.857142857142858
23155,1,1,5,1,10,2,6,0,0,180,0,8,3.5074626865671643,2013,1,28.059701492537314
8672,1,0,2,1,10,1,8,0,0,90,0,60,5.451048951048951,2014,0,327.06293706293707
7865,0,0,2,1,5,0,1,0,0,60,0,64,2.6586538461538463,2014,0,170.15384615384616
24858,0,0,5,1,5,1,0,0,0,60,0,70,4.4067357512953365,2014,1,308.47150259067354
22925,1,1,5,1,6,2,0,0,0,60,0,23,3.172248803827751,2013,1,72.96172248803828
23625,1,1,5,1,3,2,2,0,1,60,0,17,3.0,2014,0,51.0
17582,1,1,4,1,6,1,4,0,0,90,0,27,4.9423076923076925,2013,1,133.4423076923077
17219,0,0,4,1,0,0,4,0,0,60,0,202,4.565972222222222,2013,1,922.3263888888889
25543,0,0,5,0,6,4,8,0,0,60,0,128,4.097949886104783,2014,1,524.5375854214122
4837,1,1,1,0,6,2,7,1,0,60,0,24,3.021276595744681,2014,0,72.51063829787235
10998,1,1,2,0,3,0,0,0,0,120,0,15,2.52,2014,1,37.8
25616,0,0,5,1,5,0,3,0,0,90,0,140,6.094161958568738,2014,1,853.1826741996233
28405,0,0,6,1,4,2,2,1,0,30,0,90,3.3745819397993313,2014,0,303.7123745819398
6264,1,1,1,1,2,2,0,0,0,120,1,17,2.9365079365079363,2014,1,49.92063492063492
6108,1,0,1,0,9,2,1,0,0,60,0,85,2.161596958174905,2014,1,183.73574144486693
18543,0,0,4,1,3,0,0,1,0,60,0,56,3.6276150627615062,2014,0,203.14644351464435
28107,0,0,6,0,4,2,7,1,0,30,0,26,2.267175572519084,2014,0,58.94656488549619
9226,1,1,2,1,3,0,4,0,0,120,0,15,2.945945945945946,2014,1,44.18918918918919
5824,0,0,1,0,11,0,6,0,0,60,0,68,4.351791530944626,2014,1,295.92182410423453
17784,1,1,4,1,11,0,2,0,0,60,0,1,1.0,2013,1,1.0
28849,1,1,6,0,1,0,5,0,0,30,0,4,2.6666666666666665,2014,1,10.666666666666666
21880,1,0,5,0,5,2,1,1,0,90,1,55,4.665987780040733,2013,1,256.6293279022403
25338,0,0,5,1,8,2,6,0,1,120,1,154,4.92722371967655,2014,1,758.7924528301887
17261,1,1,4,0,7,2,2,0,0,120,0,45,2.8263157894736843,2013,1,127.1842105263158
24680,0,0,5,1,8,0,5,0,0,60,0,132,3.630076838638858,2014,0,479.1701427003293
23132,0,0,5,1,5,0,1,0,0,120,0,97,3.549348230912477,2013,1,344.28677839851025
1744,0,0,1,0,11,0,3,0,0,120,0,70,2.8147058823529414,2013,0,197.02941176470588
7656,0,0,2,0,7,0,7,0,0,40,0,131,2.3850210970464136,2014,0,312.4377637130802
26237,1,0,5,1,3,2,4,1,0,60,0,50,4.594827586206897,2014,1,229.74137931034483
9012,1,1,2,1,11,0,0,0,0,60,0,6,2.625,2014,0,15.75
9328,1,1,2,0,6,1,3,0,0,60,0,33,3.792682926829268,2014,1,125.15853658536585
18205,0,0,4,1,9,2,3,0,0,60,0,159,3.687005649717514,2014,0,586.2338983050847
3177,1,0,1,0,12,2,2,0,0,180,0,143,2.8119777158774375,2013,1,402.1128133704736
22980,1,0,5,1,6,0,2,0,0,60,0,58,3.576388888888889,2013,1,207.43055555555554
22746,1,1,5,1,0,2,9,0,0,180,1,40,3.068783068783069,2013,1,122.75132275132276
21555,0,0,5,1,2,2,0,1,2,90,0,141,3.845514950166113,2013,1,542.2176079734219
13388,0,0,3,1,7,0,5,0,0,90,0,94,2.0972644376899696,2013,1,197.14285714285714
7454,0,0,2,1,11,0,6,0,0,150,0,129,3.7063197026022303,2014,0,478.1152416356877
22401,1,1,5,1,6,2,6,0,0,85,1,38,2.945,2013,1,111.91
1691,1,1,1,1,7,2,8,0,0,90,0,18,2.789473684210526,2013,0,50.21052631578947
